Unnamed: 0,loss,beta,reward,kl_divergence,seed
576.0,aqfl,0.01,0.9798884132916864,1.1203817250599477,4
577.0,aqfl,0.025,0.9729007138239686,1.1497265329773438,4
578.0,aqfl,0.05,0.9769161407562788,0.8153090678961402,4
579.0,aqfl,0.1,0.9548822477554204,1.054591917101056,4
580.0,aqfl,0.25,0.9204115173277678,0.1691886783110592,4
581.0,aqfl,0.5,0.8942809759814699,0.1610163765609251,4
582.0,aqfl,1.0,0.8549554453374294,0.1367675722959692,4
583.0,aqfl,2.5,0.8657783693019301,0.1337546391476213,4
584.0,aqfl,5.0,0.855863055124908,0.0532130414184648,4
585.0,aqfl,0.01,0.9797753364096862,1.135808330091422,5
586.0,aqfl,0.025,0.9827583929496468,1.4041965157406138,5
587.0,aqfl,0.05,0.9746251584082491,0.8033316536865153,5
588.0,aqfl,0.1,0.958334584402619,0.5220946224881864,5
589.0,aqfl,0.25,0.9126617455379455,0.1638195847462057,5
590.0,aqfl,0.5,0.8734556230468734,0.1111806558707388,5
591.0,aqfl,1.0,0.8546682919575833,0.0564722484564837,5
592.0,aqfl,2.5,0.8484639012018451,0.0906714692296476,5
593.0,aqfl,5.0,0.8437166986705561,0.0867237600363952,5
594.0,aqfl,0.01,0.9787064945998718,1.1325394659652632,6
595.0,aqfl,0.025,0.9720560409460448,1.1470979582625318,6
596.0,aqfl,0.05,0.978690668519528,1.0330197473249352,6
597.0,aqfl,0.1,0.9543294276478118,0.3611397680884966,6
598.0,aqfl,0.25,0.9209678142676712,0.1120267001065341,6
599.0,aqfl,0.5,0.8810802940256254,0.1166600101877354,6
600.0,aqfl,1.0,0.8559896806226461,0.0567274502742557,6
601.0,aqfl,2.5,0.8710275742471858,0.0925062256249369,6
602.0,aqfl,5.0,0.8438718352233409,0.05335880736349,6
603.0,aqfl,0.01,0.976821296987473,1.278585087823823,7
604.0,aqfl,0.025,0.9720810739683802,1.4118973621783986,7
605.0,aqfl,0.05,0.972728524786886,1.0297015734726491,7
606.0,aqfl,0.1,0.9550921743270592,0.5279464179693953,7
607.0,aqfl,0.25,0.9169819162114872,0.1127718536859458,7
608.0,aqfl,0.5,0.8769555747976993,0.0655396990750224,7
609.0,aqfl,1.0,0.8656806732642581,0.0571933281919555,7
610.0,aqfl,2.5,0.8528127786355908,0.1217086884394189,7
611.0,aqfl,5.0,0.8623890791112789,0.0849293435350776,7
612.0,aqfl,0.01,0.9788242282490828,1.1185894440606428,8
613.0,aqfl,0.025,0.978738399341295,1.1519596991886336,8
614.0,aqfl,0.05,0.9758041391099976,0.8145105167562264,8
615.0,aqfl,0.1,0.955475006896886,0.5504222976293994,8
616.0,aqfl,0.25,0.9167723499153216,0.1117310491538088,8
617.0,aqfl,0.5,0.8586292898399989,0.066456808268915,8
618.0,aqfl,1.0,0.8616781799739401,0.1430133750116297,8
619.0,aqfl,2.5,0.843513133835484,0.0554838139302021,8
620.0,aqfl,5.0,0.8573900345317379,0.053481065966521,8
621.0,aqfl,0.01,0.97524871471012,1.120119012711218,9
622.0,aqfl,0.025,0.9749015995604569,1.1502555849267997,9
623.0,aqfl,0.05,0.9668924223983776,1.0160834722891188,9
624.0,aqfl,0.1,0.9604352088879676,0.3687618931951116,9
625.0,aqfl,0.25,0.926468963397434,0.1617013443547302,9
626.0,aqfl,0.5,0.8682446084285621,0.1957982471469314,9
627.0,aqfl,1.0,0.8462576182341145,0.0997646629209478,9
628.0,aqfl,2.5,0.8546132815697929,0.0544899154148756,9
629.0,aqfl,5.0,0.8522601223289384,0.0856117562213966,9
630.0,lrml,0.01,0.1565095172978763,0.1491531422056939,0
631.0,lrml,0.01,0.1526736335549503,0.0756725987601791,1
632.0,lrml,0.01,0.1622296119809034,0.1498012550183931,2
633.0,lrml,0.01,0.1523153328121989,0.0750942301258914,3
634.0,lrml,0.01,0.1556466386367101,0.0753597241996075,4
635.0,lrml,0.01,0.1376696522122074,0.2243497455464595,5
636.0,lrml,0.01,0.1539324876111059,0.0732900589136628,6
637.0,lrml,0.01,0.1463046700888371,0.2177584482399663,7
638.0,lrml,0.01,0.140872112581419,0.0756932579565555,8
639.0,lrml,0.01,0.1586073773326061,0.1428044177496666,9
640.0,lrml,0.025,0.9711707381523448,1.004613686966884,0
641.0,lrml,0.025,0.974017522500246,1.0037356551585648,1
642.0,lrml,0.025,0.9703424103336874,1.4071227061323208,2
643.0,lrml,0.025,0.9787892652850132,1.0205977860911997,3
644.0,lrml,0.025,0.9709251958027598,1.0164931357704796,4
645.0,lrml,0.025,0.9773141079396592,1.0042101356462805,5
646.0,lrml,0.025,0.9777422669834924,0.9963123503706088,6
647.0,lrml,0.025,0.9765043745174772,0.995654036306825,7
648.0,lrml,0.025,0.9746589823704562,1.0021862473337746,8
649.0,lrml,0.025,0.974848004199157,1.3811318491878777,9
650.0,lrml,0.05,0.9748801169256912,0.6574511637052077,0
651.0,lrml,0.05,0.9759803987808408,0.6516393182867574,1
652.0,lrml,0.05,0.971584482724662,0.6581918904780767,2
653.0,lrml,0.05,0.9778037472098948,0.6658193354779252,3
654.0,lrml,0.05,0.9795048828412546,0.6574627489233111,4
655.0,lrml,0.05,0.9743773456657364,0.6519136801710691,5
656.0,lrml,0.05,0.97544563264295,0.6575659267025129,6
657.0,lrml,0.05,0.9709017320391722,0.6529370967112452,7
658.0,lrml,0.05,0.9795860355052282,0.6513584060960909,8
659.0,lrml,0.05,0.9719488599549512,0.659005805959518,9
660.0,lrml,0.1,0.9576265420781565,0.2864998722286403,0
661.0,lrml,0.1,0.9737671650624252,0.2906331132298856,1
662.0,lrml,0.1,0.9676463659500588,0.3989832959201893,2
663.0,lrml,0.1,0.9619601509075146,0.2902300032005807,3
664.0,lrml,0.1,0.9669865865129396,0.2884188608580797,4
665.0,lrml,0.1,0.9597104785759002,0.394269374515885,5
666.0,lrml,0.1,0.9607517631560332,0.3897390263950344,6
667.0,lrml,0.1,0.96109853784804,0.3861818366450847,7
668.0,lrml,0.1,0.9673621244241368,0.2886496984211862,8
669.0,lrml,0.1,0.9665113114174456,0.2900187384307682,9
670.0,lrml,0.25,0.9335889981873042,0.1111927330964106,0
671.0,lrml,0.25,0.9174856641496298,0.1120143075479929,1
672.0,lrml,0.25,0.9366818141987896,0.1114868407546388,2
673.0,lrml,0.25,0.9240051868236332,0.1635706919263135,3
674.0,lrml,0.25,0.9369127448652872,0.1647128491936571,4
675.0,lrml,0.25,0.9170217520660954,0.1099137502834336,5
676.0,lrml,0.25,0.9288421166135232,0.1096589740481816,6
677.0,lrml,0.25,0.914795355099719,0.1668168646869414,7
678.0,lrml,0.25,0.923246166644676,0.2197928719677276,8
679.0,lrml,0.25,0.919865051409928,0.1095764570320967,9
680.0,lrml,0.5,0.8986048717676894,0.0831728151590356,0
681.0,lrml,0.5,0.8759568337529782,0.0822476975687195,1
682.0,lrml,0.5,0.8983278057518764,0.0836217939379308,2
683.0,lrml,0.5,0.8987619757496578,0.0831728470565488,3
684.0,lrml,0.5,0.8773048605733493,0.1667272967260595,4
685.0,lrml,0.5,0.8908698530610418,0.1676389526397556,5
686.0,lrml,0.5,0.8992834150182316,0.0823799760813519,6
687.0,lrml,0.5,0.8952121542239911,0.0869479532559649,7
688.0,lrml,0.5,0.8895697436282062,0.1336925960977511,8
689.0,lrml,0.5,0.8854553558874176,0.1576768938390592,9
690.0,lrml,1.0,0.8566546466589497,0.0751865417862734,0
691.0,lrml,1.0,0.847717000726785,0.1515168099928103,1
692.0,lrml,1.0,0.8428173804871621,0.1515518277371564,2
693.0,lrml,1.0,0.8591311000351852,0.0750376872881681,3
694.0,lrml,1.0,0.8662695885916765,0.0736059024595439,4
695.0,lrml,1.0,0.857139875378809,0.1448915501644737,5
696.0,lrml,1.0,0.8611670179000648,0.0734577459967015,6
697.0,lrml,1.0,0.8553380771702795,0.0721913623693046,7
698.0,lrml,1.0,0.8626407505820098,0.1520999863541649,8
699.0,lrml,1.0,0.8523614839426009,0.1499880877988964,9
700.0,lrml,2.5,,,0
701.0,lrml,2.5,,,1
702.0,lrml,2.5,,,2
703.0,lrml,2.5,,,3
704.0,lrml,2.5,,,4
705.0,lrml,2.5,,,5
706.0,lrml,2.5,,,6
707.0,lrml,2.5,,,7
708.0,lrml,2.5,,,8
709.0,lrml,2.5,,,9
710.0,lrml,5.0,,,0
711.0,lrml,5.0,,,1
712.0,lrml,5.0,,,2
713.0,lrml,5.0,,,3
714.0,lrml,5.0,,,4
715.0,lrml,5.0,,,5
716.0,lrml,5.0,,,6
717.0,lrml,5.0,,,7
718.0,lrml,5.0,,,8
719.0,lrml,5.0,,,9
720.0,dbaql,0.01,0.971941201874928,1.128669050220858,0
721.0,dbaql,0.01,0.9777968805254204,1.0216367144570682,1
722.0,dbaql,0.01,0.9694383518872782,1.020426251981013,2
723.0,dbaql,0.01,0.9820891670856507,1.3158084203905738,3
724.0,dbaql,0.01,0.9779053739122464,1.1086551453507518,4
725.0,dbaql,0.01,0.9768518547157874,1.0155737896731771,5
726.0,dbaql,0.01,0.9800266063367016,1.143518692278224,6
727.0,dbaql,0.01,0.9829008231892368,1.0204978606533217,7
728.0,dbaql,0.01,0.9797754756721552,1.0312307001064644,8
729.0,dbaql,0.01,0.969806252746028,1.0166635200638472,9
730.0,dbaql,0.025,0.9726399663647172,0.840449312159574,0
731.0,dbaql,0.025,0.9690405636731302,0.8374703471080577,1
732.0,dbaql,0.025,0.964694716854021,1.1088914114851982,2
733.0,dbaql,0.025,0.9717892038849532,1.0980360808323897,3
734.0,dbaql,0.025,0.9730437848843284,0.831530372887608,4
735.0,dbaql,0.025,0.969428520534362,0.8395808134431547,5
736.0,dbaql,0.025,0.9609611644021352,0.8384479720634297,6
737.0,dbaql,0.025,0.9741290687919244,1.456235517849556,7
738.0,dbaql,0.025,0.967711640075373,0.8385611717169331,8
739.0,dbaql,0.025,0.9682834262084216,1.1369871506052776,9
740.0,dbaql,0.05,0.9758317191004752,0.505563346480496,0
741.0,dbaql,0.05,0.9692527065252652,0.4958343318181495,1
742.0,dbaql,0.05,0.9710938023148338,0.4942787706534463,2
743.0,dbaql,0.05,0.9689288314777076,0.4983141433566853,3
744.0,dbaql,0.05,0.9698402047959972,0.4955533599752695,4
745.0,dbaql,0.05,0.9658797579819802,0.49834621659759,5
746.0,dbaql,0.05,0.9737377057804842,0.8720935933233688,6
747.0,dbaql,0.05,0.9657237186891144,0.489764635600834,7
748.0,dbaql,0.05,0.9609019457851536,0.4976667616804455,8
749.0,dbaql,0.05,0.9676253208285488,0.4966482645213995,9
750.0,dbaql,0.1,0.9696557002734626,0.2878396149066659,0
751.0,dbaql,0.1,0.954211122476554,0.2896321267982891,1
752.0,dbaql,0.1,0.960454267098743,0.2875013701385677,2
753.0,dbaql,0.1,0.9638028013009462,0.284582405981909,3
754.0,dbaql,0.1,0.959104986950464,0.466785295871354,4
755.0,dbaql,0.1,0.9610160292316576,0.443590938073659,5
756.0,dbaql,0.1,0.9597033259914024,0.4489912553267045,6
757.0,dbaql,0.1,0.956556104958756,0.2844437159315703,7
758.0,dbaql,0.1,0.9613266107152156,0.2849570544839764,8
759.0,dbaql,0.1,0.9549020171361626,0.6386502663825173,9
760.0,dbaql,0.25,0.9226100406600454,0.1172364387260713,0
761.0,dbaql,0.25,0.9233359929186408,0.1176857242214544,1
762.0,dbaql,0.25,0.9133712576973484,0.1846209687849154,2
763.0,dbaql,0.25,0.9214619230573008,0.1911387897140506,3
764.0,dbaql,0.25,0.9235323731640236,0.1204307763217932,4
765.0,dbaql,0.25,0.9091337445515963,0.1176472440807226,5
766.0,dbaql,0.25,0.9183852306132612,0.1874551892090515,6
767.0,dbaql,0.25,0.9156393210492388,0.260810640697485,7
768.0,dbaql,0.25,0.9327700469884148,0.1859513925583885,8
769.0,dbaql,0.25,0.9097577423980692,0.1908154840342584,9
770.0,dbaql,0.5,0.6384153916071227,0.5517979723135529,0
771.0,dbaql,0.5,0.6689159600291459,0.551609258938884,1
772.0,dbaql,0.5,0.7213920519041421,1.1327057199839576,2
773.0,dbaql,0.5,0.6683829161239846,1.0419066277840638,3
774.0,dbaql,0.5,0.6844842515351193,0.8178006026621921,4
775.0,dbaql,0.5,0.6528005181237241,0.5482191790093944,5
776.0,dbaql,0.5,0.6769698240192956,1.3786880053170305,6
777.0,dbaql,0.5,0.6930673590734369,0.552309468779244,7
778.0,dbaql,0.5,0.6688387417971972,0.9183437965512627,8
779.0,dbaql,0.5,0.6692302104303962,0.8578530866437344,9
780.0,dbaql,1.0,,,0
781.0,dbaql,1.0,,,1
782.0,dbaql,1.0,,,2
783.0,dbaql,1.0,,,3
784.0,dbaql,1.0,,,4
785.0,dbaql,1.0,,,5
786.0,dbaql,1.0,,,6
787.0,dbaql,1.0,,,7
788.0,dbaql,1.0,,,8
789.0,dbaql,1.0,,,9
790.0,dbaql,2.5,,,0
791.0,dbaql,2.5,,,1
792.0,dbaql,2.5,,,2
793.0,dbaql,2.5,,,3
794.0,dbaql,2.5,,,4
795.0,dbaql,2.5,,,5
796.0,dbaql,2.5,,,6
797.0,dbaql,2.5,,,7
798.0,dbaql,2.5,,,8
799.0,dbaql,2.5,,,9
800.0,dbaql,5.0,,,0
801.0,dbaql,5.0,,,1
802.0,dbaql,5.0,,,2
803.0,dbaql,5.0,,,3
804.0,dbaql,5.0,,,4
805.0,dbaql,5.0,,,5
806.0,dbaql,5.0,,,6
807.0,dbaql,5.0,,,7
808.0,dbaql,5.0,,,8
809.0,dbaql,5.0,,,9
,aqfl,0.01,0.9705637411043864,1.6981983656210942,0
,aqfl,0.01,0.9797481134250412,1.8936419608258657,1
,aqfl,0.01,0.9749045489245328,1.8133827471960304,2
,aqfl,0.01,0.965249560889788,1.9140435774261264,3
,aqfl,0.01,0.9770399965804536,1.6794573983722407,4
,aqfl,0.01,0.9744379989594454,1.6796726415673122,5
,aqfl,0.01,0.9748447416058044,1.6660444614412873,6
,aqfl,0.01,0.9808101101756912,1.682455328172213,7
,aqfl,0.01,0.9719838019650778,1.6880943725818378,8
,aqfl,0.01,0.974012832733395,1.774142990116952,9
,aqfl,0.025,0.977870338228182,1.233189409382589,0
,aqfl,0.025,0.9807737273750828,1.481434448554628,1
,aqfl,0.025,0.9754723175166872,1.2188029469510964,2
,aqfl,0.025,0.9778052715970552,1.2410507835717923,3
,aqfl,0.025,0.9739853589546984,1.2229749137756565,4
,aqfl,0.025,0.9784276635925636,1.2513365195257518,5
,aqfl,0.025,0.9742885448848828,1.4992237571725782,6
,aqfl,0.025,0.9729180197281532,1.220993685361973,7
,aqfl,0.025,0.978804216293851,1.229652909920318,8
,aqfl,0.025,0.9832941950690584,1.229697785639413,9
,aqfl,0.05,0.9698910493227886,0.8874624110959066,0
,aqfl,0.05,0.975113606769126,0.8824340078940468,1
,aqfl,0.05,0.972712550229684,0.8914132242659503,2
,aqfl,0.05,0.9728928525440278,1.1891656280463254,3
,aqfl,0.05,0.9698798409376176,0.8842557170379629,4
,aqfl,0.05,0.973563866264245,0.8893033051953927,5
,aqfl,0.05,0.9761806065402344,0.8877552787483713,6
,aqfl,0.05,0.9664180152928455,0.8751703484439869,7
,aqfl,0.05,0.9692070037347148,1.1220057437678093,8
,aqfl,0.05,0.963911075819924,1.1199319904581362,9
,aqfl,0.1,0.9620805105361214,0.3806380778669059,0
,aqfl,0.1,0.958970964420936,0.3801944856601852,1
,aqfl,0.1,0.9632355401143432,0.3766670224334728,2
,aqfl,0.1,0.960798682947352,0.382582412236755,3
,aqfl,0.1,0.9618737929043129,0.5589557598508142,4
,aqfl,0.1,0.962589997942676,0.3816829563770522,5
,aqfl,0.1,0.9578015931582194,0.5415278014038355,6
,aqfl,0.1,0.958583942112862,0.3773590105868098,7
,aqfl,0.1,0.9558820661203936,0.3763307837629236,8
,aqfl,0.1,0.9605109548192704,0.3780170107871844,9
,aqfl,0.25,0.924276090661122,0.1235801792679168,0
,aqfl,0.25,0.9225270268474706,0.1858196209074164,1
,aqfl,0.25,0.927696129337448,0.1264968906173518,2
,aqfl,0.25,0.9189469926860474,0.1273463485422744,3
,aqfl,0.25,0.9237208678124588,0.1890643248503807,4
,aqfl,0.25,0.9250651082482946,0.2447164082416771,5
,aqfl,0.25,0.9231359826761182,0.1239060112663933,6
,aqfl,0.25,0.9246651137607405,0.1853554645963787,7
,aqfl,0.25,0.9223545632603636,0.1868432898498004,8
,aqfl,0.25,0.927647988529352,0.1272380277001198,9
,aqfl,0.5,0.8772060843112122,0.0719632529614403,0
,aqfl,0.5,0.8699458708440652,0.1293389649707635,1
,aqfl,0.5,0.877905645258812,0.1308405079041368,2
,aqfl,0.5,0.8854491154580028,0.0691427139891577,3
,aqfl,0.5,0.8850764151965559,0.1321022502942957,4
,aqfl,0.5,0.8735073755310441,0.1284468381578688,5
,aqfl,0.5,0.8754205899188527,0.1224827540425697,6
,aqfl,0.5,0.8818726651585602,0.0718950316285034,7
,aqfl,0.5,0.8736210948788211,0.1704574599070465,8
,aqfl,0.5,0.8751027335585095,0.1236366851309687,9
,aqfl,1.0,0.8591083339276083,0.1071738047704784,0
,aqfl,1.0,0.8542315215504496,0.1038089968123525,1
,aqfl,1.0,0.8709455062166089,0.1512886948092185,2
,aqfl,1.0,0.8599192790894012,0.0561922646590517,3
,aqfl,1.0,0.8591028914731578,0.1063085338067277,4
,aqfl,1.0,0.8407236469926138,0.106468688507184,5
,aqfl,1.0,0.8568968276329105,0.0546622757989414,6
,aqfl,1.0,0.8536620123991743,0.1080395302951705,7
,aqfl,1.0,0.8509087766008161,0.105726286375432,8
,aqfl,1.0,0.8463483966419589,0.0564917970765955,9
,aqfl,2.5,0.8326311798664101,0.0539638921983748,0
,aqfl,2.5,0.8420953686554566,0.0535451666331532,1
,aqfl,2.5,0.8669223914108588,0.0545299150572796,2
,aqfl,2.5,0.8398344039494987,0.0537466856708519,3
,aqfl,2.5,0.863090809322719,0.090379177625754,4
,aqfl,2.5,0.8440274633255903,0.0531747124823708,5
,aqfl,2.5,0.8443409987541672,0.0535117923549222,6
,aqfl,2.5,0.8421668823470536,0.1043087228526513,7
,aqfl,2.5,0.8407671440109843,0.1503554712390575,8
,aqfl,2.5,0.8380676690484106,0.0543856243760614,9
,aqfl,5.0,0.8470656575818429,0.1443107234500437,0
,aqfl,5.0,0.8370351625060138,0.0518861719879602,1
,aqfl,5.0,0.8455517670742702,0.0523473285127149,2
,aqfl,5.0,0.8580584045092692,0.0849190807666991,3
,aqfl,5.0,0.8406588785378263,0.0989301763363922,4
,aqfl,5.0,0.8260539339191455,0.099827926125923,5
,aqfl,5.0,0.829242695141409,0.0992484538385808,6
,aqfl,5.0,0.8485745667908923,0.0525768664202045,7
,aqfl,5.0,0.8348635274068511,0.051303564187673,8
,aqfl,5.0,0.8435462212441489,0.0517131293994384,9
